Comment_clean,Label_id
நடுகுள்ள ey குற்றவாளி கல வசிட்டு இந்தியயன் ஆர்மி அங்க கஷ்டபட்டு டு இருக்காங்க அவுங்க illam இந்த படத்த patha ரொம்ப santhosa படுவங்க cast cast etha vachu enna சாதிக்க poringa,0
69 now 29 thaliva nee matteum than eppavam king..petta parak,0
zoom walata unlimited packages thynwada,0
mara wade,0
well done mali..budusaranai,0
trailer half nalla iruku sandhosama iruku innoru half paatha verupa iruku bayama iruku,0
thalaivaa unga nadippukku ellaye illai insha allah next cm of india,0
"kuruma, next ne kunjith a ready panu.. avan matum tan chola perarasu  kae saval viduvan. epad epadlamo sentiments vaekraenga ana enamo oru padathula kuda kuruma group's relaxation pathe pesurathu ila. enamo therla. kunjith ta viteru, draupati flim ku revenge yeduthervan.",1
book confirmed and hassle-free doctor appointments online via the echanneling mobile app!,0
rajani the great .. hit like if you like thaliavar and get rajinified,0
viswasam record ah nerkonda paarvai break pannum,0
avan ah payan padithikatha buthi salithanam,0
ennada puratchi thalaiviya kaata sonna deepa babyma va kaatringa,1
i am d boss darshan fan from karnataka i like surya sir,0
"thalaivar nu sonna thappe illa, only rajni..",0
ftta,0
840k likes  77k comments  15 million views night kulla varanum,0
நம்ம மாவட்டம் கெத்து .. வெற்றி பெற வாழ்த்துக்கள்..,0
so hw we use ??,0
"i ""rushed"" to my nearest teleshop which is nugegoda on april 10th 2019 to request transferring my landline + nikztv connection to another house of mine.",0
dai ithu kekke beke bitu da dai,0
அதர்மம் தலை தூக்கும் நேரம் தர்மம் தலை காக்கும்,0
kola gaandu la irukkan!  sweet sapadaporma! style ah? naturally..,1
thala mass .. yuvan ultimate ..,0
දකුණ😍,0
அருமை.. 100%சிறப்பு.. வாழ்க. குடும்பத்தினரோடு சென்று திரையரங்கில் மட்டுமே  பார்ப்போம். இப்படிக்கு தேவர் மகன்.,0
i'm vijay fan.. but thala mass,0
trailer superaa irukaanu therila .kandipa padam semaya irukum bcoz it's vetrimaaran movie,0
මගේ තිබ්බ ඩේටත් කැපිල මුදලුත් කැපිල.,0
ethir paathatha vida mass irukkunu soltravanga like podunga,0
සබ්ක්‍රිප්ශන් වෙනම ගන්න ඕනනේ නේද netflix එකෙන් ගාන ගෙවලා 😕,0
lassanai bro,0
available soon to pre-order with bartell #samsung #bartell,0
මම ඊයේ ගත්තා සිම් එකා එක නෝ ඇක්ටිවු කියනවා මොන මගුලක් ද මන්දා මගෙන් 300ක් ගත්තා ඒක වැඩ නෑ මගුල,1
enaga da keka beka short film ah perusa yeduthu vachirukiga,1
பொண்ணுகள நாடக காதல் நடத்துர திருமாவளவன் பள்ளன் பறையனுக்கு செருப்படி படம் தேவுடியா பசங்களா உங்க ஆத்தாளும் அக்காளும் பொண்ணு தான் டா பொட்டைகளா 🤘🤘,1
rajini sir..romba varusham kaliche romba romba styleish irukaruu..ss.. s..sema..s..stylish..s..super..s..star..,1
wow  thala love uu,0
rajini ya paththi thappa pesuna kaamana poiduvaa,1
sweet sapda porom vera evan soli irundalum ivlo mass ah irundirukaadhu.. the name is super star,0
suryaa annaa after long time mass entry ..,0
karthik supuraj en sunniku samam da thalaiku mela mayeru thanda iukku athu than sotta rajini,1
ennangada bharath aane nenu pada stunt ellam potrukeenga,1
பீனிக்ஸ் பறவையை போல எரிக்க எரிக்க எழுந்து வரான்,0
மன்னார்குடி வன்னிய குல சத்ரியர் சங்கம் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,0
mohan anna eppavum unga kuda nanga irukkom{ eppadinkku> vanniyar sonthanal},0
innoru raw aana trailer after vada chennai.. mass mass mass..,0
youtube unlimited thibba nam 😑,0
ea thala str vanthutta da ithukaparam ellama mass tha da vagada,0
like for shankar+vfx and tamil new huge film,0
epdi ilayaraja beethoven' für elise ah poda othukitaru.. bayangarama mood set pannirukaru,0
aani vear la erunthu aramikkurathu tha azhagu super surya anna,0
கொங்கு மண்டலத்தின் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துககள் திரைப்படமே அதிக தாக்கத்தை ஏற்படுத்தும் எனவே இனி பெண்கள் நாடக காதலில் விழ மாட்டார்கள்,0
thala fans ellam oru like podunga,0
දන්න එකෙක්ට ගන්න දෙන්නෙ නැ batz🤬..,1
how to draw kaithi  karthi,1
trailer super nu solluravangalam like pannunga,0
yanavena dislike pannugada but unga thakuthi 80 k only,1
"whether we are in the same city or apart, there is nothing as special as a rock solid friendship.",0
ivanaga edutha purachi director.. nnu name.. mathavanga edutha.. vera name  a create pannikiranga..,1
adapaveegala ipdi nadikura manushana vachu flopah kodutheengalada .  ajith sir pls  choose new directors,1
how to create my avater,0
1980 la vara vendiya padam thu,0
அவனுங்க எடுக்குர படத்தை நாமலும் பார்த்து பாரட்டுரோம்.. நம்ம படத்த அவனுங்க எதிர்கிராங்கனா அவனுங்க உன்மையன செயலை வெளிகொண்டுவந்ததனால ஒத்தா கொடையுது அவனுங்கலுக்கு..,1
குருமா வளவன் பின்னாடி இப்ப கபகபனு எரியுமே,1
suriya fans make it 15m views,0
when you introduce instagram unlimited plans,0
"i have taken this matter to batz chairman""""s office april 16",0
තොපිලගෙ පකේ ඇප් එක ගහගනින් පුකේ.,1
"and, sri lanka zemlak plc , you tell them we’re not their husbands to show a such attitude. shame!",0
official mobile communications partner of ‘the voice teens sri lanka’ - bartell #voiceteenlk #bartell,0
thalaiva née eppa va ne style tha,0
🤣🤣  குட்டி பன்னிகள்  கதறல் 🤣🤣,0
dei..vj sethupathy ku ena da promotion ae ila..vedha alavuku  kooda mass ilayae da,1
rajini ya vachi senguttaru ravi anna super  thala fan's like it,0
1.36 -1.50..varaikum edutha camera angle yengalukku podhum..da..verithanama irruku..appadiyae thalaanu kaathanum pola irruku..,0
maranaa maass trailer in the history,0
ඉන්ටර්නෙට් කනෙක් වෙන්නෙ නෑ ඇයි ඒ.,0
1:41 adichu underwear ode ooda vittiduve. maanam pona thirumbi varaathu..paathukko mass  dialogue..,1
telugu rajini fans hit here,0
lalettan and surya fans like here,0
sema super nice acting jayam ravi,0
25gb will be finish within 3days for browsing..waste,0
defaul password is good i think❤️,0
enga tamil  layum bramanda movies eduka all iruku da,0
go see tik tok funny video,0
mokka yo mokka onnum ella fulla rap,1
"செரிமானக்கோளாறை சீராக்கி பசியைதுாண்டும் கொய்யா இலையின் சிறப்புத்தமிழ் ,  நெறியான வாழ்வுமுறை சரியான வாழ்க்கை தரும் ௭ன வரலாறு கூறும் தமிழ்  ,  விரிவான வளமை கொண்டு அறியணை அமா்ந்ததமிழ் அறிய மக்கள் தொலைக்காட்சி நிகழ்ச்சிகளை யூ டியூப் ல் காணுங்கள் நன்றி.",0
"kangana u r beyond amazing. girl, 🤗🤗",0
varlaam varlaam va bairavaa semma bgm ..,0
lebsack tv diamond pakege eka sadaha ma decorder ekata uprgade vanna pulwanda,0
மொத்ததில் சாதி இன்னும் இருக்கு..! வெற்றி பெற வாழ்த்துக்கள் திரைப்படம்,0
"இந்த படம் மட்டும் அல்ல r.k. nagar & rambo last blood படங்களையும் பள்ளி, கல்லூரி மற்றும் பணிபுரியும் பெண்கள் கட்டாயம் பார்க்க வேண்டும்..",0
enna da idhu vijay ya ipdi pantaanga.. paavigala nnu nenachi mudikala adukulla vachitaanga ajith scene.. appa saami,1
